feature	ham_probability	spam_probability
word_uuhux	1.7703780695478863e-07	4.5007093117875375e-07
word_uuhwwm	1.7703780695478863e-07	4.5007093117875375e-07
word_uuid	3.5407561390957725e-07	2.2503546558937688e-07
word_uuiht	1.7703780695478863e-07	6.751063967681307e-07
word_uujwmuc	1.7703780695478863e-07	4.5007093117875375e-07
word_uukec	1.7703780695478863e-07	4.5007093117875375e-07
word_uuknlwbo	1.7703780695478863e-07	4.5007093117875375e-07
word_uuljgsl	1.7703780695478863e-07	4.5007093117875375e-07
word_uuluapat	1.7703780695478863e-07	4.5007093117875375e-07
word_uulxwn	1.7703780695478863e-07	6.751063967681307e-07
word_uumnnoa	1.7703780695478863e-07	4.5007093117875375e-07
word_uumnss	1.7703780695478863e-07	6.751063967681307e-07
word_uunderling	1.7703780695478863e-07	4.5007093117875375e-07
word_uunet	3.5407561390957725e-07	6.751063967681307e-07
word_uunila	8.85189034773943e-07	2.2503546558937688e-07
word_uuossrfj	1.7703780695478863e-07	4.5007093117875375e-07
word_uuozvllez	1.7703780695478863e-07	4.5007093117875375e-07
word_uup	1.7703780695478863e-07	6.751063967681307e-07
word_uupcgbsnews	1.7703780695478863e-07	4.5007093117875375e-07
word_uupe	1.7703780695478863e-07	4.5007093117875375e-07
word_uuqdaq	1.7703780695478863e-07	4.5007093117875375e-07
word_uuqf	1.7703780695478863e-07	4.5007093117875375e-07
word_uuquytfdm	1.7703780695478863e-07	4.5007093117875375e-07
word_uuqwjhrys	1.7703780695478863e-07	4.5007093117875375e-07
word_uus	5.311134208643658e-07	2.2503546558937688e-07
word_uuseful	1.7703780695478863e-07	6.751063967681307e-07
word_uuuig	1.7703780695478863e-07	4.5007093117875375e-07
word_uuuniversityy	1.7703780695478863e-07	4.5007093117875375e-07
word_uuv	1.7703780695478863e-07	4.5007093117875375e-07
word_uuvkc	1.7703780695478863e-07	4.5007093117875375e-07
word_uuwxsbq	1.7703780695478863e-07	4.5007093117875375e-07
word_uuxeef	1.7703780695478863e-07	4.5007093117875375e-07
word_uuz	1.7703780695478863e-07	4.5007093117875375e-07
word_uuzcy	1.7703780695478863e-07	4.5007093117875375e-07
word_uuzqc	1.7703780695478863e-07	4.5007093117875375e-07
word_uuzv	1.7703780695478863e-07	4.5007093117875375e-07
word_uv	1.7703780695478863e-07	4.275673846198161e-06
word_uva	1.770378069547886e-06	2.2503546558937688e-07
word_uvbc	1.7703780695478863e-07	4.5007093117875375e-07
word_uvbmrbbbr	1.7703780695478863e-07	4.5007093117875375e-07
word_uvbzbeezt	1.7703780695478863e-07	4.5007093117875375e-07
word_uvcald	1.7703780695478863e-07	6.751063967681307e-07
word_uvcvgipry	1.7703780695478863e-07	4.5007093117875375e-07
word_uvd	1.7703780695478863e-07	4.5007093117875375e-07
word_uvdc	1.7703780695478863e-07	6.751063967681307e-07
word_uvemhlivery	1.7703780695478863e-07	4.5007093117875375e-07
word_uvg	1.7703780695478863e-07	4.5007093117875375e-07
word_uvhemoiodlqfovkpz	1.7703780695478863e-07	4.5007093117875375e-07
word_uvi	1.7703780695478863e-07	4.5007093117875375e-07
word_uvidftcyj	1.7703780695478863e-07	4.5007093117875375e-07
word_uvidimsja	1.7703780695478863e-07	4.5007093117875375e-07
word_uviqocix	1.7703780695478863e-07	4.5007093117875375e-07
word_uvisit	1.7703780695478863e-07	6.751063967681307e-07
word_uvivxtcyi	1.7703780695478863e-07	4.5007093117875375e-07
word_uvjmrbbzw	1.7703780695478863e-07	4.5007093117875375e-07
word_uvjriwayr	1.7703780695478863e-07	4.5007093117875375e-07
word_uvkoga	1.7703780695478863e-07	4.5007093117875375e-07
word_uvldvq	1.7703780695478863e-07	4.5007093117875375e-07
word_uvlszx	1.7703780695478863e-07	4.5007093117875375e-07
word_uvmznuzyc	1.7703780695478863e-07	4.5007093117875375e-07
word_uvo	1.7703780695478863e-07	4.5007093117875375e-07
word_uvolp	1.7703780695478863e-07	4.5007093117875375e-07
word_uvp	1.7703780695478863e-07	4.5007093117875375e-07
word_uvpse	1.7703780695478863e-07	4.5007093117875375e-07
word_uvqu	1.7703780695478863e-07	6.751063967681307e-07
word_uvqz	1.7703780695478863e-07	4.5007093117875375e-07
word_uvre	1.7703780695478863e-07	1.5752482591256383e-06
word_uvres	1.7703780695478863e-07	4.5007093117875375e-07
word_uvressur	1.7703780695478863e-07	4.5007093117875375e-07
word_uvswfjo	1.7703780695478863e-07	6.751063967681307e-07
word_uvu	1.7703780695478863e-07	4.5007093117875375e-07
word_uvuxg	1.7703780695478863e-07	4.5007093117875375e-07
word_uvvqyz	1.7703780695478863e-07	4.5007093117875375e-07
word_uvvsfn	1.7703780695478863e-07	4.5007093117875375e-07
word_uvwgkd	1.7703780695478863e-07	4.5007093117875375e-07
word_uvywlodnh	1.7703780695478863e-07	6.751063967681307e-07
word_uvz	1.7703780695478863e-07	4.5007093117875375e-07
word_uw	3.5407561390957725e-07	4.275673846198161e-06
word_uwage	7.081512278191545e-07	2.2503546558937688e-07
word_uwagi	5.311134208643658e-07	2.2503546558937688e-07
word_uwaixo	1.7703780695478863e-07	4.5007093117875375e-07
word_uwajcvj	1.7703780695478863e-07	4.5007093117875375e-07
word_uwaoma	1.7703780695478863e-07	9.001418623575075e-07
word_uwaterloo	1.770378069547886e-06	2.2503546558937688e-07
word_uwazam	5.311134208643658e-07	2.2503546558937688e-07
word_uwb	1.7703780695478863e-07	1.1251773279468844e-06
word_uwbkes	1.7703780695478863e-07	4.5007093117875375e-07
word_uwdhtzrrf	1.7703780695478863e-07	4.5007093117875375e-07
word_uwdlcok	1.7703780695478863e-07	4.5007093117875375e-07
word_uwdpamx	1.7703780695478863e-07	6.751063967681307e-07
word_uwe	1.7703780695478863e-07	1.1251773279468844e-06
word_uweykxj	1.7703780695478863e-07	4.5007093117875375e-07
word_uwflo	1.7703780695478863e-07	4.5007093117875375e-07
word_uwfzct	1.7703780695478863e-07	4.5007093117875375e-07
word_uwgyn	1.7703780695478863e-07	4.5007093117875375e-07
word_uwhitefly	1.7703780695478863e-07	4.5007093117875375e-07
word_uwhlnv	1.7703780695478863e-07	4.5007093117875375e-07
word_uwhth	1.7703780695478863e-07	4.5007093117875375e-07
word_uwisho	3.5407561390957725e-07	2.2503546558937688e-07
word_uwka	1.7703780695478863e-07	4.5007093117875375e-07
word_uwl	1.7703780695478863e-07	4.5007093117875375e-07
word_uwnav	1.7703780695478863e-07	4.5007093117875375e-07
word_uwnwbcx	1.7703780695478863e-07	4.5007093117875375e-07
word_uwpwjzth	1.7703780695478863e-07	4.5007093117875375e-07
word_uwq	1.7703780695478863e-07	4.5007093117875375e-07
word_uwrerh	1.7703780695478863e-07	4.5007093117875375e-07
word_uwro	1.7703780695478863e-07	4.5007093117875375e-07
word_uwrt	1.7703780695478863e-07	4.5007093117875375e-07
word_uwscytf	1.7703780695478863e-07	4.5007093117875375e-07
word_uwsinpvg	1.7703780695478863e-07	4.5007093117875375e-07
word_uwtziy	1.7703780695478863e-07	4.5007093117875375e-07
word_uwu	1.7703780695478863e-07	4.5007093117875375e-07
word_uwut	1.7703780695478863e-07	4.5007093117875375e-07
word_uwuv	1.7703780695478863e-07	4.5007093117875375e-07
word_uwv	1.7703780695478863e-07	4.5007093117875375e-07
word_uwvhfotm	1.7703780695478863e-07	4.5007093117875375e-07
word_uwvqv	1.7703780695478863e-07	1.1251773279468844e-06
word_uww	1.7703780695478863e-07	4.5007093117875375e-07
word_uwwyj	1.7703780695478863e-07	4.5007093117875375e-07
word_uwxcf	1.7703780695478863e-07	4.5007093117875375e-07
word_uwyeeexa	1.7703780695478863e-07	4.5007093117875375e-07
word_uwzurq	1.7703780695478863e-07	4.5007093117875375e-07
word_ux	1.7703780695478863e-07	1.5752482591256383e-06
word_uxaqh	1.7703780695478863e-07	4.5007093117875375e-07
word_uxbcxfd	1.7703780695478863e-07	4.5007093117875375e-07
word_uxbridge	1.7703780695478863e-07	4.5007093117875375e-07
word_uxcmo	1.7703780695478863e-07	4.5007093117875375e-07
word_uxd	1.7703780695478863e-07	6.751063967681307e-07
word_uxdte	1.7703780695478863e-07	4.5007093117875375e-07
word_uxdzg	1.7703780695478863e-07	4.5007093117875375e-07
word_uxejcmcebh	1.7703780695478863e-07	4.5007093117875375e-07
word_uxeo	1.7703780695478863e-07	4.5007093117875375e-07
word_uxff	1.7703780695478863e-07	4.5007093117875375e-07
word_uxfvkx	1.7703780695478863e-07	4.5007093117875375e-07
word_uxg	1.7703780695478863e-07	4.5007093117875375e-07
word_uxga	1.7703780695478863e-07	1.3502127935362614e-06
word_uxgnst	1.7703780695478863e-07	4.5007093117875375e-07
word_uxgvmgbycvwp	1.7703780695478863e-07	4.5007093117875375e-07
word_uxhzc	1.7703780695478863e-07	4.5007093117875375e-07
word_uxjdbtw	1.7703780695478863e-07	4.5007093117875375e-07
word_uxk	1.7703780695478863e-07	4.5007093117875375e-07
word_uxkydbll	1.7703780695478863e-07	4.5007093117875375e-07
word_uxl	1.7703780695478863e-07	4.5007093117875375e-07
word_uxlfk	1.7703780695478863e-07	4.5007093117875375e-07
word_uxlhddxkwopyrpadfz	1.7703780695478863e-07	4.5007093117875375e-07
word_uxm	1.7703780695478863e-07	9.001418623575075e-07
word_uxnbki	1.7703780695478863e-07	4.5007093117875375e-07
word_uxnjfqn	1.7703780695478863e-07	4.5007093117875375e-07
word_uxnmwn	1.7703780695478863e-07	4.5007093117875375e-07
word_uxoon	1.7703780695478863e-07	4.5007093117875375e-07
word_uxot	1.7703780695478863e-07	4.5007093117875375e-07
word_uxpndhbp	1.7703780695478863e-07	6.751063967681307e-07
word_uxqee	1.7703780695478863e-07	4.5007093117875375e-07
word_uxqlsh	1.7703780695478863e-07	4.5007093117875375e-07
word_uxqnehbrpn	1.7703780695478863e-07	4.5007093117875375e-07
word_uxsgj	1.7703780695478863e-07	4.5007093117875375e-07
word_uxsvt	1.7703780695478863e-07	4.5007093117875375e-07
word_uxuaa	1.7703780695478863e-07	6.751063967681307e-07
word_uxury	1.7703780695478863e-07	1.3502127935362614e-06
word_uxuxfgs	1.7703780695478863e-07	4.5007093117875375e-07
word_uxvfgs	1.7703780695478863e-07	4.5007093117875375e-07
word_uxw	1.7703780695478863e-07	4.5007093117875375e-07
word_uxyctswon	1.7703780695478863e-07	4.5007093117875375e-07
word_uxzlsr	1.7703780695478863e-07	4.5007093117875375e-07
word_uy	3.5407561390957725e-07	5.625886639734422e-06
word_uyaa	1.7703780695478863e-07	4.5007093117875375e-07
word_uyabng	1.7703780695478863e-07	6.751063967681307e-07
word_uybdwl	1.7703780695478863e-07	4.5007093117875375e-07
word_uybev	1.7703780695478863e-07	4.5007093117875375e-07
word_uyccghynz	1.7703780695478863e-07	4.5007093117875375e-07
word_uycyf	1.7703780695478863e-07	6.751063967681307e-07
word_uycyruiq	1.7703780695478863e-07	6.751063967681307e-07
word_uye	1.7703780695478863e-07	6.751063967681307e-07
word_uyecmryfzgwf	1.7703780695478863e-07	4.5007093117875375e-07
word_uyelik	1.7703780695478863e-07	6.751063967681307e-07
word_uyewfo	1.7703780695478863e-07	4.5007093117875375e-07
word_uyewy	1.7703780695478863e-07	4.5007093117875375e-07
word_uyfxycqd	1.7703780695478863e-07	4.5007093117875375e-07
word_uygulama	1.7703780695478863e-07	1.1251773279468844e-06
word_uygy	1.7703780695478863e-07	4.5007093117875375e-07
word_uyhhk	1.7703780695478863e-07	4.5007093117875375e-07
word_uyick	1.7703780695478863e-07	4.5007093117875375e-07
word_uyiju	1.7703780695478863e-07	4.5007093117875375e-07
word_uyit	1.7703780695478863e-07	4.5007093117875375e-07
word_uymail	1.7703780695478863e-07	1.3502127935362614e-06
word_uymdsg	1.7703780695478863e-07	4.5007093117875375e-07
word_uymlzq	1.7703780695478863e-07	4.5007093117875375e-07
word_uymzfb	1.7703780695478863e-07	4.5007093117875375e-07
word_uynlv	1.7703780695478863e-07	4.5007093117875375e-07
word_uyoacw	1.7703780695478863e-07	4.5007093117875375e-07
word_uyogp	1.7703780695478863e-07	4.5007093117875375e-07
word_uyop	1.7703780695478863e-07	4.5007093117875375e-07
word_uyoqglp	1.7703780695478863e-07	6.751063967681307e-07
word_uyoqqooh	1.7703780695478863e-07	4.5007093117875375e-07
word_uyorck	1.7703780695478863e-07	6.751063967681307e-07
word_uyouv	1.7703780695478863e-07	6.751063967681307e-07
word_uypyqy	1.7703780695478863e-07	4.5007093117875375e-07
word_uypz	1.7703780695478863e-07	4.5007093117875375e-07
word_uyqmscd	1.7703780695478863e-07	4.5007093117875375e-07
word_uyr	1.7703780695478863e-07	4.5007093117875375e-07
word_uyt	1.7703780695478863e-07	4.5007093117875375e-07
word_uytrets	1.7703780695478863e-07	6.751063967681307e-07
word_uytv	1.7703780695478863e-07	4.5007093117875375e-07
word_uytzkuqwz	1.7703780695478863e-07	4.5007093117875375e-07
word_uyuez	1.7703780695478863e-07	4.5007093117875375e-07
word_uyulzr	1.7703780695478863e-07	4.5007093117875375e-07
word_uyumlu	1.7703780695478863e-07	1.3502127935362614e-06
word_uyurochkin	1.7703780695478863e-07	4.5007093117875375e-07
word_uyvbrjzkf	1.7703780695478863e-07	4.5007093117875375e-07
word_uywbv	1.7703780695478863e-07	4.5007093117875375e-07
word_uyweab	1.7703780695478863e-07	4.5007093117875375e-07
word_uywuffb	1.7703780695478863e-07	4.5007093117875375e-07
word_uywzy	1.7703780695478863e-07	4.5007093117875375e-07
word_uyx	1.7703780695478863e-07	4.5007093117875375e-07
word_uyyri	1.7703780695478863e-07	6.751063967681307e-07
word_uyz	1.7703780695478863e-07	6.751063967681307e-07
word_uyzaxnr	1.7703780695478863e-07	4.5007093117875375e-07
word_uz	1.7703780695478863e-07	1.1251773279468844e-06
word_uza	1.7703780695478863e-07	4.5007093117875375e-07
word_uzdpm	1.7703780695478863e-07	4.5007093117875375e-07
word_uzdr	1.7703780695478863e-07	4.5007093117875375e-07
word_uzengqdvks	1.7703780695478863e-07	4.5007093117875375e-07
word_uzerba	1.7703780695478863e-07	1.1251773279468844e-06
word_uzerinde	1.7703780695478863e-07	9.001418623575075e-07
word_uzfvwr	1.7703780695478863e-07	4.5007093117875375e-07
word_uzhjxe	1.7703780695478863e-07	4.5007093117875375e-07
word_uzhtqjlfduapdhhi	1.7703780695478863e-07	4.5007093117875375e-07
word_uzi	1.7703780695478863e-07	6.751063967681307e-07
word_uzl	1.7703780695478863e-07	4.5007093117875375e-07
word_uzlkcxe	1.7703780695478863e-07	4.5007093117875375e-07
word_uzlq	1.7703780695478863e-07	4.5007093117875375e-07
word_uzlst	1.7703780695478863e-07	4.5007093117875375e-07
word_uzmtboord	1.7703780695478863e-07	6.751063967681307e-07
word_uznuy	3.5407561390957725e-07	2.2503546558937688e-07
word_uzogpg	1.7703780695478863e-07	4.5007093117875375e-07
word_uzoma	1.7703780695478863e-07	6.751063967681307e-07
word_uzpcyvn	1.7703780695478863e-07	6.751063967681307e-07
word_uzptyq	1.7703780695478863e-07	4.5007093117875375e-07
word_uzqmwk	1.7703780695478863e-07	4.5007093117875375e-07
word_uzqqdwlq	1.7703780695478863e-07	4.5007093117875375e-07
word_uzrpewrux	1.7703780695478863e-07	4.5007093117875375e-07
word_uzusqzge	1.7703780695478863e-07	4.5007093117875375e-07
word_uzvbtnznq	1.7703780695478863e-07	4.5007093117875375e-07
word_uzvlxlufjh	1.7703780695478863e-07	4.5007093117875375e-07
word_uzvmya	1.7703780695478863e-07	4.5007093117875375e-07
word_uzvnmkfnt	1.7703780695478863e-07	4.5007093117875375e-07
word_uzwoh	1.7703780695478863e-07	4.5007093117875375e-07
word_uzyaurum	1.7703780695478863e-07	6.751063967681307e-07
word_uzybun	1.7703780695478863e-07	4.5007093117875375e-07
word_uzyfxujqknciw	1.7703780695478863e-07	4.5007093117875375e-07
word_uzyskac	3.5407561390957725e-07	2.2503546558937688e-07
word_uzyxs	1.7703780695478863e-07	4.5007093117875375e-07
word_uzzle	3.5407561390957725e-07	2.2503546558937688e-07
word_uzzoiy	1.7703780695478863e-07	6.751063967681307e-07
word_uzzsb	1.7703780695478863e-07	4.5007093117875375e-07
word_uzztyizoo	1.7703780695478863e-07	4.5007093117875375e-07
word_v	7.93129375157453e-05	0.00045232128583464756
word_va	5.311134208643658e-06	4.253170299639223e-05
word_vaaa	1.7703780695478863e-07	4.5007093117875375e-07
word_vaaaaal	1.7703780695478863e-07	4.5007093117875375e-07
word_vaaaagina	1.7703780695478863e-07	4.5007093117875375e-07
word_vaacation	1.7703780695478863e-07	4.5007093117875375e-07
word_vaaiiium	1.7703780695478863e-07	4.5007093117875375e-07
word_vaak	1.7703780695478863e-07	6.751063967681307e-07
word_vaal	1.7703780695478863e-07	6.751063967681307e-07
word_vaart	1.7703780695478863e-07	4.5007093117875375e-07
word_vaat	1.7703780695478863e-07	4.5007093117875375e-07
word_vabny	1.7703780695478863e-07	4.5007093117875375e-07
word_vabqhkxwb	1.7703780695478863e-07	4.5007093117875375e-07
word_vabze	1.7703780695478863e-07	4.5007093117875375e-07
word_vac	3.5407561390957725e-07	9.001418623575075e-07
word_vaca	1.7703780695478863e-07	6.751063967681307e-07
word_vacaciones	1.7703780695478863e-07	1.3502127935362614e-06
word_vacances	1.7703780695478863e-07	4.5007093117875375e-07
word_vacancies	1.416302455638309e-06	4.050638380608784e-06
word_vacancy	2.301491490412252e-06	2.025319190304392e-06
word_vacant	4.957058594734081e-06	2.025319190304392e-06
word_vacants	3.5407561390957725e-07	2.2503546558937688e-07
word_vacate	7.081512278191545e-07	1.800283724715015e-06
word_vacated	1.947415876502675e-06	6.751063967681307e-07
word_vacating	7.081512278191545e-07	2.2503546558937688e-07
word_vacation	6.957585813323192e-05	2.1153333765401428e-05
word_vacationers	3.5407561390957725e-07	2.2503546558937688e-07
word_vacationing	3.5407561390957725e-07	2.2503546558937688e-07
word_vacationist	1.7703780695478863e-07	6.751063967681307e-07
word_vacationland	1.7703780695478863e-07	1.5752482591256383e-06
word_vacations	2.4785292973670405e-06	1.6652624453613888e-05
word_vacationscabo	1.7703780695478863e-07	4.5007093117875375e-07
word_vacationslast	1.7703780695478863e-07	4.5007093117875375e-07
word_vacationstogo	3.5407561390957725e-07	2.2503546558937688e-07
word_vacaupes	1.7703780695478863e-07	4.5007093117875375e-07
word_vacc	1.7703780695478863e-07	9.001418623575075e-07
word_vaccinate	1.7703780695478863e-07	1.1251773279468844e-06
word_vaccinating	3.5407561390957725e-07	2.2503546558937688e-07
word_vaccination	7.081512278191545e-07	1.1251773279468844e-06
word_vaccinations	5.311134208643658e-07	6.751063967681307e-07
word_vaccine	3.89483175300535e-06	3.1504965182512766e-06
word_vaccines	8.85189034773943e-07	2.7004255870725227e-06
word_vacheron	1.7703780695478863e-07	8.551347692396321e-06
word_vachuska	8.85189034773943e-07	2.2503546558937688e-07
word_vacillate	1.7703780695478863e-07	9.001418623575075e-07
word_vacillation	1.7703780695478863e-07	4.5007093117875375e-07
word_vacluz	1.7703780695478863e-07	4.5007093117875375e-07
word_vacs	1.7703780695478863e-07	4.5007093117875375e-07
word_vaction	1.7703780695478863e-07	4.5007093117875375e-07
word_vacua	1.7703780695478863e-07	4.5007093117875375e-07
word_vacuaadjutant	1.7703780695478863e-07	4.5007093117875375e-07
word_vacuna	1.7703780695478863e-07	4.5007093117875375e-07
word_vacunación	1.7703780695478863e-07	4.5007093117875375e-07
word_vacunados	1.7703780695478863e-07	4.5007093117875375e-07
